item,views,likes,ctr
1157,20,1,0.0500000007
1158,19,1,0.0526315793
1159,14,1,0.0714285746
1160,19,3,0.157894731
1161,14,0,0
1162,14,1,0.0714285746
1163,17,3,0.176470593
1164,21,4,0.190476194
1165,17,1,0.0588235296
1166,14,0,0
1167,16,3,0.1875
1168,16,3,0.1875
1169,17,0,0
1170,20,2,0.100000001
1171,16,1,0.0625
1172,11,0,0
1173,12,0,0
1174,17,3,0.176470593
1175,14,1,0.0714285746
1176,15,2,0.13333334
1177,13,3,0.230769232
1178,19,1,0.0526315793
1179,10,1,0.100000001
1180,10,2,0.200000003
1181,19,2,0.105263159
1182,19,2,0.105263159
1183,11,2,0.181818187
1184,17,3,0.176470593
1185,17,1,0.0588235296
1186,18,3,0.166666672
1187,14,1,0.0714285746
1188,9,0,0
1189,14,2,0.142857149
1190,13,4,0.307692319
1191,12,1,0.0833333358
1192,17,2,0.117647059
1193,24,6,0.25
1194,16,3,0.1875
1195,10,2,0.200000003
1196,20,2,0.100000001
1197,19,1,0.0526315793
1198,13,3,0.230769232
1199,12,1,0.0833333358
1200,14,0,0
1201,17,2,0.117647059
1202,18,2,0.111111112
1203,20,0,0
1204,13,2,0.15384616
1205,12,2,0.166666672
1206,13,1,0.0769230798
1207,20,2,0.100000001
1208,16,3,0.1875
1209,13,3,0.230769232
1210,15,1,0.0666666701
1211,13,2,0.15384616
1212,9,1,0.111111112
1213,20,3,0.150000006
1214,15,4,0.266666681
1215,16,2,0.125
1216,15,1,0.0666666701
1217,16,0,0
1218,15,2,0.13333334
1219,9,3,0.333333343
1220,11,2,0.181818187
1221,21,5,0.238095239
1222,8,3,0.375
1223,12,1,0.0833333358
1224,15,3,0.200000003
1225,10,1,0.100000001
1226,16,2,0.125
1227,13,4,0.307692319
1228,17,1,0.0588235296
1229,13,2,0.15384616
1230,16,0,0
1231,13,4,0.307692319
1232,18,4,0.222222224
1233,17,2,0.117647059
1234,15,2,0.13333334
1235,18,4,0.222222224
1236,13,0,0
1237,15,2,0.13333334
1238,15,1,0.0666666701
1239,17,2,0.117647059
1240,9,2,0.222222224
1241,11,1,0.0909090936
1242,9,0,0
1243,16,1,0.0625
1244,15,2,0.13333334
1245,14,4,0.285714298
1246,14,0,0
1247,14,2,0.142857149
1248,25,4,0.159999996
1249,16,0,0
1250,18,1,0.055555556
1251,18,1,0.055555556
1252,13,2,0.15384616
1253,13,1,0.0769230798
1254,21,4,0.190476194
1255,14,2,0.142857149
1256,14,1,0.0714285746
1257,15,0,0
1258,15,2,0.13333334
1259,23,2,0.0869565234
1260,16,2,0.125
1261,19,4,0.210526317
1262,14,0,0
1263,16,3,0.1875
1264,16,5,0.3125
1265,11,1,0.0909090936
1266,15,1,0.0666666701
1267,12,1,0.0833333358
1268,14,2,0.142857149
1269,16,3,0.1875
1270,12,1,0.0833333358
1271,20,4,0.200000003
1272,20,5,0.25
1273,15,0,0
1274,15,3,0.200000003
1275,18,3,0.166666672
1276,15,1,0.0666666701
1277,18,2,0.111111112
1278,15,1,0.0666666701
1279,14,1,0.0714285746
1280,20,5,0.25
1281,12,1,0.0833333358
1282,16,5,0.3125
1283,15,2,0.13333334
1284,11,4,0.363636374
1285,14,4,0.285714298
1286,14,2,0.142857149
1287,18,1,0.055555556
1288,19,4,0.210526317
1289,12,1,0.0833333358
1290,12,3,0.25
1291,12,1,0.0833333358
1292,13,3,0.230769232
1293,19,5,0.263157904
1294,13,1,0.0769230798
1295,18,5,0.277777791
1296,16,2,0.125
1297,16,3,0.1875
1298,5,2,0.400000006
1299,17,3,0.176470593
1300,14,0,0
1301,14,3,0.214285716
1302,14,0,0
1303,20,3,0.150000006
1304,9,1,0.111111112
1305,18,4,0.222222224
1306,21,6,0.285714298
1307,15,4,0.266666681
1308,15,3,0.200000003
1309,15,1,0.0666666701
1310,11,1,0.0909090936
1311,15,1,0.0666666701
1312,14,1,0.0714285746
1313,17,3,0.176470593
1314,13,1,0.0769230798
1315,13,2,0.15384616
1316,14,2,0.142857149
1317,19,3,0.157894731
1318,12,0,0
1319,15,4,0.266666681
1320,19,3,0.157894731
1321,16,3,0.1875
1322,10,1,0.100000001
1323,14,4,0.285714298
1324,12,1,0.0833333358
1325,12,2,0.166666672
1326,16,2,0.125
1327,14,1,0.0714285746
1328,21,1,0.0476190485
1329,10,0,0
1330,17,2,0.117647059
1331,10,1,0.100000001
1332,15,0,0
1333,16,2,0.125
1334,15,0,0
1335,7,1,0.142857149
1336,21,2,0.095238097
1337,17,2,0.117647059
1338,19,3,0.157894731
1339,16,0,0
1340,17,2,0.117647059
1341,18,1,0.055555556
1342,12,3,0.25
1343,13,0,0
1344,15,3,0.200000003
1345,13,2,0.15384616
1346,19,3,0.157894731
1347,11,3,0.272727281
1348,10,1,0.100000001
1349,19,2,0.105263159
1350,18,3,0.166666672
1351,9,1,0.111111112
1352,12,3,0.25
1353,17,4,0.235294119
1354,13,2,0.15384616
1355,3,1,0.333333343
1356,17,1,0.0588235296
1357,12,1,0.0833333358
1358,14,4,0.285714298
1359,10,1,0.100000001
1360,5,1,0.200000003
1361,12,1,0.0833333358
1362,18,2,0.111111112
1363,15,4,0.266666681
1364,14,0,0
1365,13,1,0.0769230798
1366,25,5,0.200000003
1367,10,0,0
1368,18,5,0.277777791
1369,13,5,0.384615391
1370,10,1,0.100000001
1371,22,1,0.0454545468
1372,11,5,0.454545468
1373,7,1,0.142857149
1374,8,0,0
1375,20,3,0.150000006
1376,11,4,0.363636374
1377,15,6,0.400000006
1378,10,0,0
1379,12,1,0.0833333358
1380,15,2,0.13333334
1381,11,2,0.181818187
1382,12,2,0.166666672
1383,12,2,0.166666672
1384,13,2,0.15384616
1385,17,1,0.0588235296
1386,9,1,0.111111112
1387,8,0,0
1388,17,3,0.176470593
1389,15,0,0
1390,17,2,0.117647059
1391,11,4,0.363636374
1392,7,0,0
1393,10,2,0.200000003
1394,9,0,0
1395,9,1,0.111111112
1396,13,2,0.15384616
1397,11,1,0.0909090936
1398,12,0,0
1399,11,1,0.0909090936
1400,11,3,0.272727281
1401,11,2,0.181818187
1402,16,1,0.0625
1403,12,3,0.25
1404,9,2,0.222222224
1405,12,4,0.333333343
1406,19,2,0.105263159
1407,21,1,0.0476190485
1408,16,0,0
1409,10,1,0.100000001
1410,19,3,0.157894731
1411,8,2,0.25
1412,22,4,0.181818187
1413,19,6,0.315789461
1414,12,1,0.0833333358
1415,16,2,0.125
1416,10,6,0.600000024
1417,13,3,0.230769232
1418,10,1,0.100000001
1419,19,3,0.157894731
1420,9,1,0.111111112
1421,7,1,0.142857149
1422,19,5,0.263157904
1423,8,0,0
1424,18,5,0.277777791
1425,14,1,0.0714285746
1426,11,1,0.0909090936
1427,10,0,0
1428,19,2,0.105263159
1429,11,2,0.181818187
1430,11,0,0
1431,14,2,0.142857149
1432,18,1,0.055555556
1433,19,2,0.105263159
1434,14,3,0.214285716
1435,10,1,0.100000001
1436,13,1,0.0769230798
1437,15,1,0.0666666701
1438,18,4,0.222222224
1439,17,4,0.235294119
1440,12,1,0.0833333358
1441,11,2,0.181818187
1442,17,3,0.176470593
1443,8,2,0.25
1444,19,2,0.105263159
1445,13,1,0.0769230798
1446,12,1,0.0833333358
1447,14,1,0.0714285746
1448,11,2,0.181818187
1449,11,2,0.181818187
1450,9,0,0
1451,12,1,0.0833333358
1452,16,3,0.1875
1453,16,3,0.1875
1454,14,2,0.142857149
1455,12,4,0.333333343
1456,15,2,0.13333334
1457,13,1,0.0769230798
1458,12,2,0.166666672
1459,7,0,0
1460,18,2,0.111111112
1461,11,1,0.0909090936
1462,15,5,0.333333343
1463,10,2,0.200000003
1464,15,1,0.0666666701
1465,3,2,0.666666687
1466,14,2,0.142857149
1467,11,0,0
1468,7,0,0
1469,8,2,0.25
1470,12,2,0.166666672
1471,11,1,0.0909090936
1472,14,3,0.214285716
1473,13,4,0.307692319
1474,8,0,0
1475,10,1,0.100000001
1476,18,3,0.166666672
1477,9,0,0
1478,16,4,0.25
1479,17,3,0.176470593
1480,6,1,0.166666672
1481,15,3,0.200000003
1482,11,3,0.272727281
1483,8,1,0.125
1484,12,1,0.0833333358
1485,17,3,0.176470593
1486,16,4,0.25
1487,20,2,0.100000001
1488,8,1,0.125
1489,12,2,0.166666672
1490,11,1,0.0909090936
1491,14,3,0.214285716
1492,13,1,0.0769230798
1493,9,1,0.111111112
1494,5,1,0.200000003
1495,10,1,0.100000001
1496,12,2,0.166666672
1497,7,0,0
1498,10,0,0
1499,11,3,0.272727281
1500,17,4,0.235294119
1501,7,1,0.142857149
1502,17,1,0.0588235296
1503,18,4,0.222222224
1504,21,4,0.190476194
1505,16,1,0.0625
1506,13,1,0.0769230798
1507,10,0,0
1508,15,3,0.200000003
1509,8,2,0.25
1510,8,1,0.125
1511,9,1,0.111111112
1512,14,2,0.142857149
1513,15,2,0.13333334
1514,11,1,0.0909090936
1515,11,3,0.272727281
1516,9,0,0
1517,13,2,0.15384616
1518,13,1,0.0769230798
1519,10,2,0.200000003
1520,9,1,0.111111112
1521,14,2,0.142857149
1522,17,3,0.176470593
1523,10,0,0
1524,14,0,0
1525,7,1,0.142857149
1526,11,1,0.0909090936
1527,11,0,0
1528,15,2,0.13333334
1529,17,4,0.235294119
1530,8,1,0.125
1531,9,3,0.333333343
1532,11,3,0.272727281
1533,7,1,0.142857149
1534,11,3,0.272727281
1535,12,1,0.0833333358
1536,14,2,0.142857149
1537,8,2,0.25
1538,14,1,0.0714285746
1539,10,1,0.100000001
1540,9,0,0
1541,15,1,0.0666666701
1542,8,2,0.25
1543,9,4,0.444444448
1544,15,2,0.13333334
1545,10,4,0.400000006
1546,14,0,0
1547,7,1,0.142857149
1548,8,2,0.25
1549,14,3,0.214285716
1550,8,0,0
1551,9,1,0.111111112
1552,15,0,0
1553,7,1,0.142857149
1554,7,0,0
1555,15,4,0.266666681
1556,8,2,0.25
1557,11,1,0.0909090936
1558,7,1,0.142857149
1559,10,1,0.100000001
1560,10,2,0.200000003
1561,9,1,0.111111112
1562,16,1,0.0625
1563,10,0,0
1564,16,1,0.0625
1565,11,2,0.181818187
1566,11,1,0.0909090936
1567,14,1,0.0714285746
1568,15,4,0.266666681
1569,13,0,0
1570,6,4,0.666666687
1571,12,1,0.0833333358
1572,17,1,0.0588235296
1573,9,0,0
1574,11,0,0
1575,12,2,0.166666672
1576,15,3,0.200000003
1577,8,1,0.125
1578,13,1,0.0769230798
1579,14,1,0.0714285746
1580,15,3,0.200000003
1581,10,1,0.100000001
1582,14,2,0.142857149
1583,8,0,0
1584,13,0,0
1585,17,2,0.117647059
1586,12,1,0.0833333358
1587,6,2,0.333333343
1588,11,1,0.0909090936
1589,6,0,0
1590,9,0,0
1591,9,1,0.111111112
1592,11,4,0.363636374
1593,9,2,0.222222224
1594,16,2,0.125
1595,14,5,0.357142866
1596,14,4,0.285714298
1597,10,1,0.100000001
1598,12,1,0.0833333358
1599,11,0,0
1600,13,2,0.15384616
1601,11,4,0.363636374
1602,5,0,0
1603,10,1,0.100000001
1604,11,2,0.181818187
1605,15,4,0.266666681
1606,14,1,0.0714285746
1607,14,0,0
1608,12,2,0.166666672
1609,7,1,0.142857149
1610,15,2,0.13333334
1611,13,3,0.230769232
1612,13,1,0.0769230798
1613,10,1,0.100000001
1614,11,4,0.363636374
1615,11,1,0.0909090936
1616,14,1,0.0714285746
1617,16,2,0.125
1618,16,3,0.1875
1619,11,1,0.0909090936
1620,11,4,0.363636374
1621,12,3,0.25
1622,10,1,0.100000001
1623,19,2,0.105263159
1624,10,2,0.200000003
1625,10,0,0
1626,9,1,0.111111112
1627,13,2,0.15384616
1628,12,1,0.0833333358
1629,13,4,0.307692319
1630,8,1,0.125
1631,6,0,0
1632,10,0,0
1633,10,1,0.100000001
1634,12,1,0.0833333358
1635,16,1,0.0625
1636,13,4,0.307692319
1637,12,3,0.25
1638,12,2,0.166666672
1639,10,2,0.200000003
1640,12,2,0.166666672
1641,7,3,0.428571433
1642,9,1,0.111111112
1643,10,2,0.200000003
1644,7,1,0.142857149
1645,12,5,0.416666657
1646,11,0,0
1647,9,0,0
1648,8,1,0.125
1649,17,0,0
1650,20,3,0.150000006
1651,8,0,0
1652,13,0,0
1653,12,3,0.25
1654,11,2,0.181818187
1655,12,0,0
1656,4,0,0
1657,10,0,0
1658,13,1,0.0769230798
1659,8,3,0.375
1660,7,1,0.142857149
1661,10,0,0
1662,9,2,0.222222224
1663,11,1,0.0909090936
1664,11,1,0.0909090936
1665,12,1,0.0833333358
1666,10,1,0.100000001
1667,13,0,0
1668,9,3,0.333333343
1669,6,0,0
1670,7,4,0.571428597
1671,11,1,0.0909090936
1672,10,0,0
1673,9,0,0
1674,7,0,0
1675,11,0,0
1676,10,3,0.300000012
1677,10,0,0
1678,17,2,0.117647059
1679,8,2,0.25
1680,12,4,0.333333343
1681,12,1,0.0833333358
1682,14,0,0
1683,10,0,0
1684,8,4,0.5
1685,9,1,0.111111112
1686,11,1,0.0909090936
1687,9,0,0
1688,15,2,0.13333334
1689,12,1,0.0833333358
1690,14,3,0.214285716
1691,7,3,0.428571433
1692,11,0,0
1693,13,3,0.230769232
1694,17,2,0.117647059
1695,8,1,0.125
1696,7,0,0
1697,17,1,0.0588235296
1698,12,2,0.166666672
1699,10,1,0.100000001
1700,6,0,0
1701,12,4,0.333333343
1702,13,2,0.15384616
1703,9,0,0
1704,14,1,0.0714285746
1705,5,1,0.200000003
1706,13,1,0.0769230798
1707,9,1,0.111111112
1708,13,4,0.307692319
1709,9,3,0.333333343
1710,12,1,0.0833333358
1711,13,0,0
1712,12,3,0.25
1713,12,5,0.416666657
1714,12,4,0.333333343
1715,14,2,0.142857149
1716,9,3,0.333333343
1717,7,2,0.285714298
1718,5,1,0.200000003
1719,10,1,0.100000001
1720,18,4,0.222222224
1721,12,6,0.5
1722,15,3,0.200000003
1723,15,2,0.13333334
1724,11,4,0.363636374
1725,12,2,0.166666672
1726,5,0,0
1727,9,2,0.222222224
1728,12,0,0
1729,14,3,0.214285716
1730,14,1,0.0714285746
1731,10,2,0.200000003
1732,11,1,0.0909090936
1733,14,4,0.285714298
1734,17,4,0.235294119
1735,8,2,0.25
1736,10,3,0.300000012
1737,18,3,0.166666672
1738,19,2,0.105263159
1739,8,2,0.25
1740,7,1,0.142857149
1741,13,2,0.15384616
1742,16,6,0.375
1743,11,1,0.0909090936
1744,7,1,0.142857149
1745,11,0,0
1746,12,1,0.0833333358
1747,10,3,0.300000012
1748,12,4,0.333333343
1749,9,4,0.444444448
1750,14,0,0
1751,9,1,0.111111112
1752,13,1,0.0769230798
1753,5,0,0
1754,8,1,0.125
1755,9,2,0.222222224
1756,10,1,0.100000001
1757,8,1,0.125
1758,9,3,0.333333343
1759,12,5,0.416666657
1760,7,1,0.142857149
1761,12,0,0
1762,11,0,0
1763,11,2,0.181818187
1764,14,2,0.142857149
1765,11,3,0.272727281
1766,12,3,0.25
1767,13,3,0.230769232
1768,9,2,0.222222224
1769,4,0,0
1770,11,1,0.0909090936
1771,12,3,0.25
1772,22,1,0.0454545468
1773,12,3,0.25
1774,5,1,0.200000003
1775,11,2,0.181818187
1776,4,0,0
1777,13,2,0.15384616
1778,8,1,0.125
1779,13,0,0
1780,10,0,0
1781,7,1,0.142857149
1782,13,2,0.15384616
1783,10,1,0.100000001
1784,12,2,0.166666672
1785,7,2,0.285714298
1786,8,1,0.125
1787,10,3,0.300000012
1788,11,3,0.272727281
1789,10,2,0.200000003
1790,17,1,0.0588235296
1791,7,0,0
1792,11,1,0.0909090936
1793,12,2,0.166666672
1794,8,2,0.25
1795,10,2,0.200000003
1796,8,3,0.375
1797,12,4,0.333333343
1798,11,0,0
1799,14,2,0.142857149
1800,12,1,0.0833333358
1801,14,1,0.0714285746
1802,9,2,0.222222224
1803,7,1,0.142857149
1804,12,3,0.25
1805,7,1,0.142857149
1806,8,0,0
1807,17,1,0.0588235296
1808,8,1,0.125
1809,5,1,0.200000003
1810,9,0,0
1811,12,4,0.333333343
1812,11,0,0
1813,14,2,0.142857149
1814,11,1,0.0909090936
1815,12,2,0.166666672
1816,10,0,0
1817,4,0,0
1818,9,1,0.111111112
1819,12,2,0.166666672
1820,12,2,0.166666672
1821,12,2,0.166666672
1822,12,2,0.166666672
1823,9,2,0.222222224
1824,9,2,0.222222224
1825,8,2,0.25
1826,9,0,0
1827,9,2,0.222222224
1828,12,1,0.0833333358
1829,13,1,0.0769230798
1830,9,2,0.222222224
1831,8,0,0
1832,11,2,0.181818187
1833,9,3,0.333333343
1834,8,0,0
1835,12,1,0.0833333358
1836,11,0,0
1837,14,2,0.142857149
1838,7,2,0.285714298
1839,11,2,0.181818187
1840,8,2,0.25
1841,7,0,0
1842,14,3,0.214285716
1843,8,0,0
1844,13,1,0.0769230798
1845,14,3,0.214285716
1846,14,2,0.142857149
1847,9,1,0.111111112
1848,10,1,0.100000001
1849,7,2,0.285714298
1850,14,3,0.214285716
1851,7,1,0.142857149
1852,8,0,0
1853,16,1,0.0625
1854,14,1,0.0714285746
1855,13,0,0
1856,9,2,0.222222224
1857,9,4,0.444444448
1858,10,0,0
1859,10,2,0.200000003
1860,9,1,0.111111112
1861,9,0,0
1862,13,1,0.0769230798
1863,8,2,0.25
1864,11,1,0.0909090936
1865,8,0,0
1866,15,2,0.13333334
1867,10,0,0
1868,12,2,0.166666672
1869,12,1,0.0833333358
1870,11,0,0
1871,8,1,0.125
1872,8,1,0.125
1873,9,2,0.222222224
1874,7,0,0
1875,7,3,0.428571433
1876,4,1,0.25
1877,7,0,0
1878,10,0,0
1879,11,3,0.272727281
1880,12,4,0.333333343
1881,7,0,0
1882,13,1,0.0769230798
1883,7,0,0
1884,8,3,0.375
1885,10,1,0.100000001
1886,9,1,0.111111112
1887,11,1,0.0909090936
1888,10,1,0.100000001
1889,8,1,0.125
1890,7,0,0
1891,10,1,0.100000001
1892,9,1,0.111111112
1893,13,2,0.15384616
1894,5,0,0
1895,13,0,0
1896,9,1,0.111111112
1897,15,0,0
1898,7,1,0.142857149
1899,11,1,0.0909090936
1900,12,2,0.166666672
1901,7,2,0.285714298
1902,4,1,0.25
1903,12,1,0.0833333358
1904,10,4,0.400000006
1905,12,1,0.0833333358
1906,9,0,0
1907,6,1,0.166666672
1908,19,1,0.0526315793
1909,7,1,0.142857149
1910,20,4,0.200000003
1911,6,1,0.166666672
1912,6,3,0.5
1913,10,0,0
1914,11,2,0.181818187
1915,6,0,0
1916,13,3,0.230769232
1917,12,0,0
1918,11,2,0.181818187
1919,11,2,0.181818187
1920,6,1,0.166666672
1921,10,1,0.100000001
1922,11,1,0.0909090936
1923,8,1,0.125
1924,9,3,0.333333343
1925,9,2,0.222222224
1926,10,1,0.100000001
1927,13,3,0.230769232
1928,10,1,0.100000001
1929,11,1,0.0909090936
1930,14,3,0.214285716
1931,10,3,0.300000012
1932,13,0,0
1933,13,0,0
1934,7,1,0.142857149
1935,13,2,0.15384616
1936,8,0,0
1937,11,1,0.0909090936
1938,12,1,0.0833333358
1939,6,0,0
1940,12,2,0.166666672
1941,6,1,0.166666672
1942,12,1,0.0833333358
1943,9,0,0
1944,15,1,0.0666666701
1945,10,3,0.300000012
1946,6,1,0.166666672
1947,11,1,0.0909090936
1948,8,1,0.125
1949,15,3,0.200000003
1950,11,1,0.0909090936
1951,8,0,0
1952,5,0,0
1953,8,0,0
1954,12,0,0
1955,11,2,0.181818187
1956,11,1,0.0909090936
1957,12,1,0.0833333358
1958,12,2,0.166666672
1959,12,1,0.0833333358
1960,7,1,0.142857149
1961,5,1,0.200000003
1962,13,2,0.15384616
1963,11,1,0.0909090936
1964,7,1,0.142857149
1965,13,1,0.0769230798
1966,6,0,0
1967,10,1,0.100000001
1968,10,1,0.100000001
1969,12,0,0
1970,10,1,0.100000001
1971,10,2,0.200000003
1972,9,0,0
1973,14,4,0.285714298
1974,9,2,0.222222224
1975,7,2,0.285714298
1976,7,0,0
1977,9,1,0.111111112
1978,6,1,0.166666672
1979,8,2,0.25
1980,6,2,0.333333343
1981,8,2,0.25
1982,11,2,0.181818187
1983,15,1,0.0666666701
1984,11,3,0.272727281
1985,10,1,0.100000001
1986,8,2,0.25
1987,9,1,0.111111112
1988,9,3,0.333333343
1989,12,3,0.25
1990,9,1,0.111111112
1991,12,2,0.166666672
1992,12,1,0.0833333358
1993,6,1,0.166666672
1994,11,2,0.181818187
1995,9,1,0.111111112
1996,9,1,0.111111112
1997,5,0,0
1998,8,1,0.125
1999,12,1,0.0833333358
2000,8,3,0.375
2001,3,1,0.333333343
2002,12,2,0.166666672
2003,14,0,0
2004,11,2,0.181818187
2005,18,4,0.222222224
2006,8,2,0.25
2007,13,4,0.307692319
2008,8,1,0.125
2009,5,0,0
2010,3,1,0.333333343
2011,5,2,0.400000006
2012,6,1,0.166666672
2013,12,1,0.0833333358
2014,4,0,0
2015,9,1,0.111111112
2016,11,2,0.181818187
2017,6,3,0.5
2018,9,2,0.222222224
2019,10,0,0
2020,6,3,0.5
2021,15,3,0.200000003
2022,11,1,0.0909090936
2023,11,1,0.0909090936
2024,10,1,0.100000001
2025,5,0,0
2026,9,0,0
2027,10,1,0.100000001
2028,5,1,0.200000003
2029,9,1,0.111111112
2030,9,1,0.111111112
2031,7,1,0.142857149
2032,9,2,0.222222224
2033,5,0,0
2034,7,0,0
2035,5,1,0.200000003
2036,13,2,0.15384616
2037,15,3,0.200000003
2038,15,3,0.200000003
2039,11,2,0.181818187
2040,7,2,0.285714298
2041,8,2,0.25
2042,6,2,0.333333343
2043,7,1,0.142857149
2044,11,0,0
2045,6,0,0
2046,7,2,0.285714298
2047,11,1,0.0909090936
2048,7,2,0.285714298
2049,15,2,0.13333334
2050,9,0,0
2051,6,1,0.166666672
2052,14,3,0.214285716
2053,7,0,0
2054,9,1,0.111111112
2055,5,0,0
2056,12,3,0.25
2057,5,0,0
2058,4,1,0.25
2059,12,2,0.166666672
2060,15,4,0.266666681
2061,6,0,0
2062,10,1,0.100000001
2063,12,0,0
2064,9,0,0
2065,10,2,0.200000003
2066,8,0,0
2067,8,2,0.25
2068,12,1,0.0833333358
2069,13,0,0
2070,5,1,0.200000003
2071,9,1,0.111111112
2072,11,2,0.181818187
2073,12,2,0.166666672
2074,6,2,0.333333343
2075,3,1,0.333333343
2076,7,0,0
2077,15,2,0.13333334
2078,6,1,0.166666672
2079,4,0,0
2080,10,1,0.100000001
2081,5,2,0.400000006
2082,12,1,0.0833333358
2083,10,3,0.300000012
2084,10,0,0
2085,7,1,0.142857149
2086,12,0,0
2087,4,0,0
2088,11,3,0.272727281
2089,6,1,0.166666672
2090,14,1,0.0714285746
2091,15,1,0.0666666701
2092,11,1,0.0909090936
2093,9,1,0.111111112
2094,12,4,0.333333343
2095,11,2,0.181818187
2096,10,2,0.200000003
2097,14,2,0.142857149
2098,7,0,0
2099,10,0,0
2100,10,0,0
2101,5,0,0
2102,10,2,0.200000003
2103,12,1,0.0833333358
2104,21,5,0.238095239
2105,12,3,0.25
2106,16,3,0.1875
2107,13,1,0.0769230798
2108,12,2,0.166666672
2109,7,1,0.142857149
2110,10,4,0.400000006
2111,9,2,0.222222224
2112,11,0,0
2113,10,1,0.100000001
2114,8,1,0.125
2115,13,4,0.307692319
2116,7,1,0.142857149
2117,11,2,0.181818187
2118,14,3,0.214285716
2119,11,1,0.0909090936
2120,9,4,0.444444448
2121,11,1,0.0909090936
2122,13,2,0.15384616
2123,10,2,0.200000003
2124,13,1,0.0769230798
2125,13,2,0.15384616
2126,13,2,0.15384616
2127,10,1,0.100000001
2128,11,1,0.0909090936
2129,11,1,0.0909090936
2130,15,2,0.13333334
2131,12,1,0.0833333358
2132,4,1,0.25
2133,8,1,0.125
2134,7,1,0.142857149
2135,15,0,0
2136,8,2,0.25
2137,7,1,0.142857149
2138,7,2,0.285714298
2139,10,2,0.200000003
2140,9,0,0
2141,4,0,0
2142,7,1,0.142857149
2143,9,0,0
2144,11,0,0
2145,6,0,0
2146,11,0,0
2147,17,3,0.176470593
2148,14,2,0.142857149
2149,9,2,0.222222224
2150,8,2,0.25
2151,7,2,0.285714298
2152,6,1,0.166666672
2153,7,1,0.142857149
2154,8,2,0.25
2155,10,1,0.100000001
2156,3,0,0
2157,10,0,0
2158,13,2,0.15384616
2159,12,1,0.0833333358
2160,9,2,0.222222224
2161,9,1,0.111111112
2162,10,3,0.300000012
2163,9,2,0.222222224
2164,13,2,0.15384616
2165,11,3,0.272727281
2166,9,2,0.222222224
2167,6,0,0
2168,5,0,0
2169,8,1,0.125
2170,8,2,0.25
2171,6,0,0
2172,7,1,0.142857149
2173,7,1,0.142857149
2174,8,0,0
2175,7,1,0.142857149
2176,9,2,0.222222224
2177,11,2,0.181818187
2178,7,1,0.142857149
2179,17,5,0.294117659
2180,8,4,0.5
2181,4,0,0
2182,8,1,0.125
2183,9,0,0
2184,10,1,0.100000001
2185,10,1,0.100000001
2186,5,1,0.200000003
2187,6,1,0.166666672
2188,13,1,0.0769230798
2189,5,0,0
2190,9,1,0.111111112
2191,9,1,0.111111112
2192,8,0,0
2193,8,0,0
2194,9,2,0.222222224
2195,7,3,0.428571433
2196,8,2,0.25
2197,13,1,0.0769230798
2198,11,1,0.0909090936
2199,6,1,0.166666672
2200,8,2,0.25
2201,12,2,0.166666672
2202,8,2,0.25
2203,9,1,0.111111112
2204,9,1,0.111111112
2205,11,1,0.0909090936
2206,8,2,0.25
2207,7,1,0.142857149
2208,10,0,0
2209,8,0,0
2210,5,0,0
2211,4,0,0
2212,6,1,0.166666672
2213,9,2,0.222222224
2214,7,0,0
2215,11,1,0.0909090936
2216,9,2,0.222222224
2217,10,3,0.300000012
2218,11,4,0.363636374
2219,10,3,0.300000012
2220,12,1,0.0833333358
2221,11,2,0.181818187
2222,7,0,0
2223,12,1,0.0833333358
2224,11,1,0.0909090936
2225,5,1,0.200000003
2226,13,4,0.307692319
2227,7,2,0.285714298
2228,6,2,0.333333343
2229,6,3,0.5
2230,9,1,0.111111112
2231,4,2,0.5
2232,8,0,0
2233,8,2,0.25
2234,4,0,0
2235,10,2,0.200000003
2236,11,1,0.0909090936
2237,3,0,0
2238,10,1,0.100000001
2239,10,2,0.200000003
2240,5,0,0
2241,11,0,0
2242,7,2,0.285714298
2243,9,1,0.111111112
